,SK_ID_CURR,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,AGE,YEARS_EMPLOYED,YEARS_REGISTRATION,YEARS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,YEARS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_CONTRACT_TYPE_LE,CODE_GENDER_LE,FLAG_OWN_CAR_LE,FLAG_OWN_REALTY_LE,NAME_TYPE_SUITE_LE,NAME_INCOME_TYPE_LE,NAME_EDUCATION_TYPE_LE,NAME_FAMILY_STATUS_LE,NAME_HOUSING_TYPE_LE,OCCUPATION_TYPE_LE,WEEKDAY_APPR_PROCESS_START_LE,ORGANIZATION_TYPE_LE,TARGET
55326,408542,0,5.0,9.0,1.0,9.0,0.008068,60.0,-1001.0,5.0,13.0,1,0,0,1,0,0,1.0,3,3,9,0,0,0,0,0,0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,3,4,3,1,17,5,57,1
61042,225838,0,20.0,27.0,2.0,22.0,0.030755,51.0,3.0,8.0,4.0,1,1,0,1,0,0,2.0,2,2,11,0,0,0,0,1,1,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,1,1,6,7,4,1,1,17,6,5,1
57836,253705,0,22.0,68.0,3.0,68.0,0.04622,57.0,-1001.0,24.0,11.0,1,0,0,1,1,0,1.0,1,1,17,0,0,0,0,0,0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,6,3,1,4,1,17,0,57,1
87125,265612,1,8.0,45.0,1.0,45.0,0.008625,30.0,2.0,14.0,9.0,1,1,0,1,0,0,3.0,2,2,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,1,1,1,1,3,3,28,1
56414,404644,0,7.0,22.0,1.0,22.0,0.026392,28.0,6.0,1.0,6.0,1,1,0,1,0,0,2.0,2,2,11,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,7,1,1,1,3,4,42,1
28934,256921,0,8.0,11.0,1.0,10.0,0.015221,53.0,2.0,0.0,8.0,1,1,1,1,0,0,1.0,2,2,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,0,1,6,7,4,2,1,8,5,39,1
98813,219067,1,18.0,129.0,4.0,112.0,0.00733,42.0,2.0,14.0,13.0,1,1,0,1,0,0,3.0,2,2,14,1,1,0,1,1,0,9.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,6,1,4,1,5,14,2,42,0
21872,264810,0,18.0,28.0,3.0,27.0,0.006305,53.0,2.0,9.0,8.0,1,1,1,1,0,0,2.0,3,3,10,0,0,0,1,1,0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,0,6,7,4,1,2,8,5,3,0
23297,201288,1,7.0,18.0,1.0,18.0,0.016612,34.0,5.0,18.0,5.0,1,1,1,1,0,0,2.0,2,2,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,6,7,4,2,1,4,0,54,1
46695,126739,0,20.0,68.0,5.0,68.0,0.04622,24.0,1.0,7.0,3.0,1,1,1,1,0,0,1.0,1,1,11,0,0,0,0,0,0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,1,1,6,7,1,3,1,6,4,5,1
86074,177960,2,16.0,22.0,1.0,22.0,0.035792,30.0,0.0,8.0,8.0,1,1,0,1,0,0,4.0,2,2,16,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,6,7,1,1,1,14,0,5,1
54062,450094,0,9.0,27.0,2.0,22.0,0.0088659999999999,29.0,1.0,1.0,8.0,1,1,0,1,0,0,2.0,2,2,14,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,0,0,6,7,4,0,4,14,3,4,0
25984,279783,1,22.0,49.0,6.0,44.0,0.022625,29.0,3.0,19.0,0.0,1,1,0,1,0,0,2.0,2,2,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,1,1,6,7,4,3,1,14,6,42,0
55855,286829,0,16.0,31.0,2.0,27.0,0.007114,35.0,4.0,19.0,14.0,1,1,0,1,0,0,2.0,2,2,18,0,0,0,0,0,0,4.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,6,7,1,1,1,3,4,33,1
21457,236596,1,14.0,31.0,2.0,25.0,0.02461,36.0,0.0,19.0,11.0,1,1,0,1,0,0,2.0,2,2,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0,1,6,7,4,2,1,16,0,40,0
74574,199338,2,14.0,55.0,4.0,45.0,0.030755,29.0,1.0,0.0,5.0,1,1,0,1,0,0,4.0,2,2,15,0,0,0,0,1,1,0.0,0.0,0.0,0.0,-0.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,0,1,6,1,4,1,1,8,5,5,1
7485,395505,1,20.0,86.0,4.0,86.0,0.006629,46.0,20.0,10.0,1.0,1,1,0,1,0,0,3.0,2,2,5,0,0,0,0,0,0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0,0,1,6,4,1,1,1,3,5,11,1
45636,370101,0,7.0,51.0,2.0,45.0,0.007305,42.0,6.0,22.0,15.0,1,1,0,1,0,0,2.0,3,3,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,6,7,4,1,1,17,3,11,0
1573,200242,0,19.0,14.0,1.0,14.0,0.0145199999999999,22.0,1.0,19.0,2.0,1,1,1,1,0,0,1.0,2,2,11,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,1,0,1,1,6,1,2,3,1,14,4,42,0
45574,236729,0,18.0,53.0,3.0,48.0,0.010556,65.0,-1001.0,0.0,14.0,1,0,0,1,0,0,1.0,3,3,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0,0,0,1,6,3,4,4,1,17,1,57,1
33244,322704,0,7.0,34.0,2.0,34.0,0.008068,49.0,1.0,24.0,4.0,1,1,1,1,0,0,1.0,3,3,4,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,0,1,6,4,4,4,1,17,5,33,0
94869,248652,0,45.0,54.0,3.0,54.0,0.072508,48.0,19.0,28.0,3.0,1,1,0,1,1,1,2.0,1,1,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0,1,1,1,1,1,1,3,1,39,1
81448,444448,2,11.0,54.0,3.0,45.0,0.018801,40.0,9.0,9.0,13.0,1,1,1,1,0,0,4.0,2,2,17,0,0,0,0,0,0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,0,0,0,0,6,7,4,0,1,8,4,20,0
80120,248301,0,14.0,81.0,3.0,68.0,0.025164,57.0,-1001.0,2.0,11.0,1,0,0,1,0,0,1.0,2,2,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,6,3,4,3,1,17,4,57,1
1898,248540,1,7.0,22.0,1.0,22.0,0.01885,51.0,3.0,25.0,5.0,1,1,0,1,0,0,3.0,2,2,9,0,0,0,0,0,0,2.0,0.0,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0,6,1,4,0,1,8,6,4,1
91720,290421,0,11.0,89.0,3.0,89.0,0.028663,61.0,-1001.0,22.0,11.0,1,0,0,1,0,0,2.0,2,2,14,0,0,0,0,0,0,1.0,0.0,1.0,0.0,2.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,0,1,5,3,4,1,1,17,6,57,1
68725,271721,0,14.0,29.0,1.0,24.0,0.0072739999999999,41.0,15.0,19.0,11.0,1,1,0,1,0,0,2.0,2,2,11,0,0,0,0,1,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,6,7,4,1,1,17,1,11,1
19736,217266,0,4.0,62.0,3.0,53.0,0.025164,61.0,-1001.0,26.0,14.0,1,0,0,1,1,0,2.0,2,2,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,0,1,5,3,4,1,1,17,1,57,1
70361,236178,0,16.0,68.0,2.0,68.0,0.0145199999999999,60.0,-1001.0,23.0,12.0,1,0,0,1,0,0,2.0,2,2,12,0,0,0,0,0,0,3.0,0.0,3.0,0.0,4.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,0,1,6,3,4,1,1,17,5,57,1
8215,150739,0,11.0,30.0,2.0,27.0,0.025164,28.0,5.0,8.0,8.0,1,1,1,1,0,1,2.0,2,2,13,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,1,0,6,1,4,1,1,10,4,47,0
21734,274245,0,11.0,161.0,4.0,144.0,0.019101,62.0,1.0,13.0,14.0,1,1,0,1,0,0,2.0,2,2,12,0,0,0,0,1,1,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,9.0,0,1,0,1,6,1,1,1,1,16,5,40,1
64996,185820,0,3.0,13.0,1.0,13.0,0.0145199999999999,60.0,-1001.0,35.0,10.0,1,0,0,1,0,0,1.0,2,2,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,0,1,6,3,4,4,1,17,1,57,0
2605,292749,0,5.0,28.0,1.0,22.0,0.010966,61.0,-1001.0,13.0,13.0,1,0,0,1,0,0,1.0,2,2,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,6,3,1,3,1,17,5,57,1
65788,264389,0,14.0,54.0,3.0,45.0,0.022625,45.0,2.0,17.0,13.0,1,1,0,1,0,1,2.0,2,2,10,0,0,0,0,0,0,4.0,0.0,4.0,0.0,1.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,1,0,1,6,7,4,1,1,4,6,54,0
67327,423108,0,15.0,84.0,4.0,68.0,0.010147,61.0,20.0,0.0,1.0,1,1,0,1,0,0,2.0,2,2,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,1,1,6,7,1,1,1,8,2,24,1
51166,268791,0,18.0,60.0,3.0,45.0,0.006629,33.0,1.0,15.0,0.0,1,1,0,1,0,0,1.0,2,2,7,0,0,0,1,1,0,4.0,0.0,4.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,1,1,0,6,1,4,3,5,8,4,5,0
91892,162062,1,15.0,13.0,1.0,13.0,0.0145199999999999,49.0,7.0,19.0,3.0,1,1,0,1,0,0,3.0,2,2,8,0,1,1,0,1,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,5,7,4,1,1,4,2,26,1
7358,299758,0,16.0,147.0,4.0,128.0,0.035792,63.0,-1001.0,7.0,3.0,1,0,0,1,0,0,2.0,2,2,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,1,1,1,6,3,1,1,1,17,6,57,1
46365,189219,0,14.0,38.0,2.0,38.0,0.032561,25.0,1.0,13.0,4.0,1,1,0,1,1,0,1.0,1,1,18,0,1,1,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,0,1,6,1,1,3,1,6,5,3,1
11929,380684,1,11.0,55.0,2.0,55.0,0.018209,34.0,12.0,10.0,14.0,1,1,1,1,1,1,3.0,3,3,9,0,0,0,0,0,0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,6,7,4,1,1,6,2,16,0
55837,254156,0,11.0,53.0,2.0,48.0,0.0084739999999999,43.0,1.0,23.0,11.0,1,1,0,1,1,0,2.0,2,2,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,1,6,7,4,1,1,17,4,2,0
35327,328831,0,14.0,45.0,4.0,45.0,0.0031219999999999,41.0,13.0,4.0,3.0,1,1,1,1,0,0,2.0,3,3,16,0,1,1,0,1,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,6,7,4,1,1,8,1,26,1
92995,244165,0,7.0,20.0,1.0,20.0,0.020246,23.0,1.0,12.0,2.0,1,1,0,1,0,0,2.0,3,3,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,1,5,7,1,1,5,3,0,11,1
28526,161848,0,35.0,101.0,5.0,90.0,0.01885,52.0,3.0,21.0,7.0,1,1,0,1,0,0,2.0,2,2,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,7,7,1,0,1,10,2,11,1
10045,307444,0,16.0,15.0,2.0,14.0,0.006233,40.0,2.0,7.0,1.0,1,1,0,1,0,0,1.0,2,2,12,0,0,0,0,0,0,6.0,2.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,1,6,1,4,2,1,14,0,5,1
98053,257011,0,13.0,78.0,4.0,68.0,0.020246,45.0,10.0,18.0,0.0,1,1,0,1,1,0,2.0,3,3,6,0,0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,6,7,4,1,1,8,0,4,1
15441,245674,0,11.0,82.0,2.0,69.0,0.022625,54.0,2.0,26.0,4.0,1,1,0,1,0,0,1.0,2,2,13,0,0,0,0,0,0,1.0,1.0,1.0,1.0,2.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,0,1,6,7,4,3,1,14,0,5,0
48592,154374,0,14.0,68.0,4.0,68.0,0.028663,62.0,-1001.0,2.0,12.0,1,0,0,1,0,0,2.0,2,2,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,6,3,4,1,1,17,5,57,1
36531,432889,1,32.0,42.0,2.0,36.0,0.010032,31.0,7.0,3.0,10.0,1,1,0,1,0,0,3.0,2,2,6,0,0,0,0,0,0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,1,0,0,6,4,1,1,1,17,1,31,1
25999,341529,0,16.0,68.0,3.0,58.0,0.02461,33.0,4.0,8.0,10.0,1,1,1,1,1,0,1.0,2,2,15,1,1,0,1,1,0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0,0,0,0,6,7,2,3,1,14,1,5,1
54229,356397,0,14.0,52.0,2.0,45.0,0.00496,42.0,3.0,11.0,13.0,1,1,0,1,0,0,2.0,2,2,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0,1,0,1,6,1,1,1,1,17,5,5,1
36445,148011,0,9.0,24.0,2.0,22.0,0.019101,67.0,-1001.0,15.0,11.0,1,0,0,1,0,0,2.0,2,2,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,6,3,4,0,1,17,0,57,1
27499,434185,0,16.0,128.0,4.0,112.0,0.008019,44.0,1.0,9.0,13.0,1,1,0,1,1,0,1.0,2,2,14,0,0,0,0,1,1,3.0,0.0,3.0,0.0,-0.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,1,1,6,7,4,4,1,8,1,42,1
45454,378469,0,18.0,120.0,3.0,105.0,0.018029,35.0,8.0,5.0,14.0,1,1,0,1,1,0,1.0,3,2,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0,1,1,0,6,7,4,3,1,4,4,55,1
60970,317368,0,9.0,45.0,2.0,45.0,0.020246,54.0,2.0,4.0,9.0,1,1,1,1,1,0,2.0,3,3,12,0,0,0,0,1,1,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,6,7,4,0,1,1,5,5,1
38503,212742,0,18.0,154.0,4.0,138.0,0.025164,37.0,5.0,20.0,11.0,1,1,0,1,1,0,2.0,2,2,14,0,0,0,0,0,0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,2.0,0,1,0,1,6,1,4,1,1,17,1,4,1
18001,198961,0,18.0,41.0,3.0,36.0,0.032561,35.0,3.0,5.0,2.0,1,1,1,1,1,0,2.0,1,1,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,6,7,4,0,1,17,0,5,0
58068,352577,2,20.0,28.0,1.0,22.0,0.011703,32.0,13.0,1.0,11.0,1,1,0,1,1,0,4.0,2,2,17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,6,7,4,1,1,4,6,42,1
53084,238811,0,16.0,58.0,3.0,40.0,0.014464,41.0,6.0,7.0,12.0,1,1,0,1,0,0,2.0,2,2,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,0,1,1,1,6,7,4,1,1,4,5,33,1
46985,240692,1,9.0,22.0,2.0,22.0,0.0228,24.0,2.0,10.0,4.0,1,1,0,1,0,1,3.0,2,2,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,1,0,6,7,4,1,5,4,5,20,1
18657,329010,1,16.0,47.0,5.0,45.0,0.01885,30.0,1.0,13.0,10.0,1,1,0,1,0,0,3.0,2,2,10,0,0,0,0,0,0,3.0,2.0,3.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,1,0,1,6,7,2,1,1,8,4,5,1
38181,124659,0,14.0,22.0,1.0,22.0,0.0060079999999999,58.0,10.0,20.0,12.0,1,1,1,1,1,0,1.0,2,2,19,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,7,1,3,1,10,1,3,1
24200,219449,1,22.0,112.0,6.0,112.0,0.031329,38.0,10.0,3.0,7.0,1,1,1,1,0,0,3.0,2,2,17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,1,0,6,7,1,1,1,17,5,51,1
59212,228800,1,27.0,40.0,3.0,33.0,0.005144,32.0,8.0,4.0,10.0,1,1,0,1,0,0,3.0,2,2,11,0,0,0,0,0,0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,1,0,1,6,1,4,1,1,10,6,42,1
61185,324641,0,11.0,59.0,3.0,45.0,0.0031219999999999,24.0,2.0,10.0,3.0,1,1,0,1,0,0,1.0,3,3,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,1,1,1,6,1,4,3,1,9,2,42,0
72695,225487,2,14.0,55.0,3.0,45.0,0.005144,36.0,8.0,19.0,11.0,1,1,0,1,0,0,4.0,2,2,12,0,0,0,1,1,0,3.0,0.0,3.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,6,7,4,1,3,9,0,42,1
28263,179500,0,11.0,108.0,3.0,90.0,0.022625,37.0,6.0,11.0,10.0,1,1,0,1,1,0,1.0,2,2,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,6,7,1,3,1,10,4,39,1
69093,438094,2,20.0,116.0,4.0,100.0,0.030755,27.0,7.0,10.0,7.0,1,1,0,1,0,0,4.0,2,2,16,0,0,0,0,0,0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0,0,0,1,6,1,1,0,1,17,5,0,1
5749,327459,1,14.0,38.0,3.0,32.0,0.04622,37.0,0.0,20.0,12.0,1,1,1,1,0,0,2.0,1,1,14,0,1,1,0,1,1,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,1,4,2,1,14,4,5,0
68708,198096,1,16.0,104.0,3.0,90.0,0.018029,28.0,8.0,3.0,7.0,1,1,1,1,1,0,3.0,3,3,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,7,4,1,1,14,6,51,1
32842,195101,0,11.0,18.0,1.0,18.0,0.020246,22.0,1.0,16.0,2.0,1,1,0,1,0,0,1.0,3,3,13,0,0,0,0,0,0,1.4386594733358735,0.1514008944866729,1.4215920258318124,0.1062553899841559,-0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,1,0,1,6,7,4,3,0,8,2,16,1
35039,385853,0,22.0,31.0,2.0,27.0,0.0116569999999999,54.0,25.0,25.0,9.0,1,1,1,1,1,0,2.0,1,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,6,1,4,1,1,6,0,13,1
46981,168213,0,14.0,45.0,2.0,32.0,0.018029,25.0,5.0,24.0,5.0,1,1,0,1,0,0,2.0,3,3,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,6,7,1,0,1,12,2,42,0
6750,301995,0,40.0,97.0,5.0,91.0,0.072508,54.0,-1001.0,11.0,9.0,1,0,0,1,0,0,2.0,1,1,17,0,0,0,0,0,0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,0,6,3,1,1,1,17,0,57,1
29128,383722,2,18.0,84.0,2.0,84.0,0.028663,51.0,2.0,4.0,6.0,1,1,0,1,0,0,3.0,2,2,17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,6,7,1,4,1,0,5,30,1
34319,314546,0,16.0,64.0,3.0,45.0,0.01885,32.0,1.0,4.0,7.0,1,1,0,1,0,0,2.0,2,2,10,0,0,0,0,0,0,1.0,1.0,1.0,1.0,6.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,1,1,5,7,4,1,1,14,0,5,1
41272,407253,0,14.0,45.0,2.0,45.0,0.026392,64.0,-1001.0,12.0,12.0,1,0,0,1,1,0,2.0,2,2,13,0,0,0,0,0,0,2.0,0.0,2.0,0.0,-0.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,1,0,1,1,3,4,1,1,17,1,57,1
91215,141973,1,17.0,50.0,2.0,50.0,0.00702,39.0,2.0,4.0,7.0,1,1,0,1,0,0,3.0,2,2,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,6,4,4,1,1,2,2,39,1
2327,319541,1,16.0,73.0,4.0,63.0,0.019101,40.0,18.0,18.0,5.0,1,1,0,1,0,0,3.0,2,2,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,6,7,4,1,1,16,6,1,0
52449,192089,0,20.0,68.0,3.0,68.0,0.018209,60.0,-1001.0,22.0,14.0,1,0,0,1,1,0,2.0,3,3,13,0,0,0,0,0,0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,6,3,4,0,1,17,5,57,1
51400,126361,0,20.0,76.0,3.0,68.0,0.016612,52.0,4.0,24.0,1.0,1,1,0,1,1,0,2.0,2,2,11,0,0,0,0,0,0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0,1,1,6,7,4,1,1,12,4,42,1
44447,338154,0,8.0,32.0,2.0,32.0,0.015221,52.0,4.0,17.0,5.0,1,1,0,1,0,0,2.0,2,2,11,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,6,7,4,1,1,1,4,33,0
13813,185716,0,27.0,135.0,4.0,135.0,0.010147,63.0,-1001.0,0.0,14.0,1,0,0,1,0,0,1.0,2,2,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,6,3,1,3,1,17,6,57,1
